,attrs,label,level,site,tag,text,url
827,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Health,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
828,"{'href': '/health/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Health,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
829,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Crime,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
830,"{'href': '/crime/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Crime,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
831,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Education,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
832,"{'href': '/education/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Education,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
833,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Immigration,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
834,"{'href': '/immigration/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Immigration,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
835,"{'class': ['col-sm-12', 'no-padding']}",None,7,fullfact,li,Law,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
836,"{'href': '/law/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Law,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
837,{'class': ['clearfix']},None,6,fullfact,div,,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
838,"{'class': ['nav', 'navbar-nav', 'nav-bar-pages']}",None,6,fullfact,ul,HomeBlogContactToolkitDonate,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
839,{},None,7,fullfact,li,Home,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
840,"{'href': '/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Home,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
841,{},None,7,fullfact,li,Blog,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
842,"{'href': '/blog/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Blog,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
843,{},None,7,fullfact,li,Contact,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
844,"{'href': '/about/contact/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Contact,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
845,{},None,7,fullfact,li,Toolkit,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
846,"{'href': '/toolkit/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Toolkit,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
847,{},None,7,fullfact,li,Donate,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
848,"{'href': '/donate/', 'class': ['container', 'no-padding']}",None,8,fullfact,a,Donate,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
849,"{'class': ['modal', 'fade'], 'id': 'imagemodal', 'tabindex': '-1', 'role': 'dialog', 'aria-labelledby': 'myModalLabel', 'aria-hidden': 'true'}",None,4,fullfact,div,×Close,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
850,{'class': ['modal-dialog']},None,5,fullfact,div,×Close,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
851,{'class': ['modal-content']},None,6,fullfact,div,×Close,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
852,{'class': ['modal-body']},None,7,fullfact,div,×Close,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
853,"{'type': 'button', 'class': ['close'], 'data-dismiss': 'modal'}",None,8,fullfact,button,×Close,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
854,{'aria-hidden': 'true'},None,9,fullfact,span,×,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
855,{'class': ['sr-only']},None,9,fullfact,span,Close,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
856,"{'src': '', 'class': ['imagepreview'], 'style': 'width: 100%;'}",None,8,fullfact,img,,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
857,"{'class': ['container', 'main-container'], 'id': 'mainContainer'}",None,4,fullfact,div,"HomeEconomyIs the UK still the fastest growing G7 economy?Is the UK still the fastest growing G7 economy?Published: 19th May 2017ShareTweet    .hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.“We are already… the fastest growing economy in the G7”Conservative Party manifesto, 18 May 2017This claim is justifiable, but it’s not at all clear cut.The UK boasted the fastest growing economy of the ‘G7’ countries in 2014. In 2015, we were second behind the USA. Germany and the UK are both leading the table in 2016.The latest data from the International Monetary Fund has the UK growing at essentially the same rate as Germany, 1.8%.Economic growth figures ",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
858,{'class': ['row']},None,5,fullfact,div,"HomeEconomyIs the UK still the fastest growing G7 economy?Is the UK still the fastest growing G7 economy?Published: 19th May 2017ShareTweet    .hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.“We are already… the fastest growing economy in the G7”Conservative Party manifesto, 18 May 2017This claim is justifiable, but it’s not at all clear cut.The UK boasted the fastest growing economy of the ‘G7’ countries in 2014. In 2015, we were second behind the USA. Germany and the UK are both leading the table in 2016.The latest data from the International Monetary Fund has the UK growing at essentially the same rate as Germany, 1.8%.Economic growth figures ",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
859,"{'class': ['breadcrumb', 'col-xs-12']}",None,6,fullfact,ol,HomeEconomyIs the UK still the fastest growing G7 economy?,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
860,{},None,7,fullfact,li,Home,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
861,{'href': '/'},None,8,fullfact,a,Home,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
862,{},None,7,fullfact,li,Economy,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
863,{'href': '/economy/'},None,8,fullfact,a,Economy,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
864,"{'class': ['active', 'hidden-xs', 'hidden-sm']}",None,7,fullfact,li,Is the UK still the fastest growing G7 economy?,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
865,"{'class': ['header', 'col-xs-12', 'no-padding']}",None,6,fullfact,div,Is the UK still the fastest growing G7 economy?Published: 19th May 2017ShareTweet,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
866,{},Title,7,fullfact,h1,Is the UK still the fastest growing G7 economy?,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
867,"{'class': ['visible-xs', 'visible-sm', 'date', 'updated']}",None,7,fullfact,p,Published: 19th May 2017,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
868,"{'class': ['visible-sm', 'col-sm-12', 'social-counters']}",None,7,fullfact,div,ShareTweet,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
869,"{'class': ['col-xs-6', 'facebook']}",None,8,fullfact,div,Share,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
870,"{'href': 'https://www.facebook.com/sharer/sharer.php?u=https://fullfact.org/economy/uk-still-fastest-growing-g7-economy/', 'target': '_blank'}",None,9,fullfact,a,Share,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
871,{'src': '/static/img/social/facebook-logo.svg'},None,10,fullfact,img,,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
872,{},None,10,fullfact,p,Share,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
873,{'class': ['facebook-count']},None,10,fullfact,p,,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
874,"{'class': ['col-xs-6', 'twitter']}",None,8,fullfact,div,Tweet,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
875,"{'href': 'https://twitter.com/intent/tweet?text=Is the UK still the fastest growing G7 economy?&url=https://fullfact.org/economy/uk-still-fastest-growing-g7-economy/&via=FullFact', 'target': '_blank'}",None,9,fullfact,a,Tweet,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
876,{'src': '/static/img/social/twitter.svg'},None,10,fullfact,img,,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
877,{},None,10,fullfact,p,Tweet,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
878,"{'class': ['col-xs-12', 'col-md-7', 'col-sm-12', 'col-xs-12', 'article-post-content']}",Body,6,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.“We are already… the fastest growing economy in the G7”Conservative Party manifesto, 18 May 2017This claim is justifiable, but it’s not at all clear cut.The UK boasted the fastest growing economy of the ‘G7’ countries in 2014. In 2015, we were second behind the USA. Germany and the UK are both leading the table in 2016.The latest data from the International Monetary Fund has the UK growing at essentially the same rate as Germany, 1.8%.Economic growth figures are frequently revised, sometimes even years after their first publication. So at the moment it seems that the UK and Germany basically tied in",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
879,{'class': ['row']},None,7,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.“We are already… the fastest growing economy in the G7”Conservative Party manifesto, 18 May 2017This claim is justifiable, but it’s not at all clear cut.The UK boasted the fastest growing economy of the ‘G7’ countries in 2014. In 2015, we were second behind the USA. Germany and the UK are both leading the table in 2016.The latest data from the International Monetary Fund has the UK growing at essentially the same rate as Germany, 1.8%.Economic growth figures are frequently revised, sometimes even years after their first publication. So at the moment it seems that the UK and Germany basically tied in",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
880,{'class': ['col-xs-12']},None,8,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.“We are already… the fastest growing economy in the G7”Conservative Party manifesto, 18 May 2017This claim is justifiable, but it’s not at all clear cut.The UK boasted the fastest growing economy of the ‘G7’ countries in 2014. In 2015, we were second behind the USA. Germany and the UK are both leading the table in 2016.The latest data from the International Monetary Fund has the UK growing at essentially the same rate as Germany, 1.8%.Economic growth figures are frequently revised, sometimes even years after their first publication. So at the moment it seems that the UK and Germany basically tied in",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
881,"{'class': ['brief-claim-conclusion', 'col-xs-12', 'no-padding'], 'id': 'briefClaimConclusion'}",None,9,fullfact,div,".hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; }In briefClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
882,{},None,10,fullfact,style,.hover-img a { position:relative; }    .hover-img a span { position:absolute; display:none !important; z-index:99; }    .hover-img a:hover span { display:block !important; },http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
883,{'class': ['title']},None,10,fullfact,p,In brief,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
884,{'class': ['box-panel']},None,10,fullfact,div,"ClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
885,"{'class': ['inner-row', 'row']}",None,11,fullfact,div,"ClaimThe UK economy is growing more quickly than any of the other G7 countries.ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
886,"{'class': ['col-xs-12', 'col-sm-6', 'col-left']}",Claim,12,fullfact,div,ClaimThe UK economy is growing more quickly than any of the other G7 countries.,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
887,{},None,13,fullfact,h4,Claim,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
888,{},None,13,fullfact,p,The UK economy is growing more quickly than any of the other G7 countries.,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
889,"{'class': ['col-xs-12', 'col-sm-6', 'col-right']}",Credibility,12,fullfact,div,"ConclusionIn 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
890,{},None,13,fullfact,h4,Conclusion,http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
891,{},None,13,fullfact,p,"In 2016, the UK economy seems to have grown faster than any G7 country bar Germany, which grew at essentially the same rate.",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
892,"{'class': ['col-xs-12', 'no-padding']}",None,9,fullfact,div,"“We are already… the fastest growing economy in the G7”Conservative Party manifesto, 18 May 2017This claim is justifiable, but it’s not at all clear cut.The UK boasted the fastest growing economy of the ‘G7’ countries in 2014. In 2015, we were second behind the USA. Germany and the UK are both leading the table in 2016.The latest data from the International Monetary Fund has the UK growing at essentially the same rate as Germany, 1.8%.Economic growth figures are frequently revised, sometimes even years after their first publication. So at the moment it seems that the UK and Germany basically tied in 2016, but the next set of data might give a clearer lead to one or the other.The UK’s GDP growth rate has slowed from 3.1% in 2014 to 1.8% in 2016.The IMF’s latest forecast is for UK growth to be 2% in 2017, behind the USA’s 2.3%. However, it expects UK growth to slow to 1.5% in 2018, below several of the G7.Isn't it nice to have the whole picture?We rely on your donations to continue and g",http://fullfact.org/economy/uk-still-fastest-growing-g7-economy/
